Date,Price,Open,High,Low,Vol.,Change %
24/11/2016,1.2665,1.2645,1.2697,1.2622,,0.13%
23/11/2016,1.2648,1.2564,1.2687,1.2482,,0.66%
22/11/2016,1.2565,1.2592,1.263,1.2522,,-0.31%
21/11/2016,1.2604,1.2486,1.2631,1.2427,,1.07%
18/11/2016,1.247,1.2513,1.2575,1.2404,,-0.28%
17/11/2016,1.2505,1.2464,1.2527,1.242,,0.31%
16/11/2016,1.2466,1.2473,1.2523,1.2447,,-0.10%
15/11/2016,1.2478,1.2468,1.2536,1.2333,,0.08%
14/11/2016,1.2468,1.2444,1.2519,1.2388,,0.09%
11/11/2016,1.2457,1.2396,1.2532,1.2375,,0.52%
10/11/2016,1.2392,1.2215,1.2423,1.2179,,1.47%
09/11/2016,1.2212,1.21,1.2275,1.1953,,0.89%
08/11/2016,1.2104,1.2091,1.2146,1.2069,,0.21%
07/11/2016,1.2079,1.2118,1.2191,1.207,,-0.39%
04/11/2016,1.2126,1.2142,1.2183,1.2121,,-0.08%
03/11/2016,1.2136,1.1972,1.2176,1.1955,,1.34%
02/11/2016,1.1975,1.1946,1.2008,1.1904,,0.28%
01/11/2016,1.1942,1.2104,1.2133,1.1909,,-1.39%
31/10/2016,1.211,1.2026,1.213,1.1983,,0.52%
28/10/2016,1.2047,1.209,1.2124,1.2029,,-0.31%
27/10/2016,1.2085,1.217,1.2189,1.2079,,-0.67%
26/10/2016,1.2166,1.2119,1.218,1.2081,,0.37%
25/10/2016,1.2121,1.2161,1.222,1.2063,,-0.32%
24/10/2016,1.216,1.2171,1.2188,1.2104,,0.03%
21/10/2016,1.2156,1.2166,1.2194,1.2107,,-0.07%
20/10/2016,1.2164,1.2151,1.2184,1.204,,0.12%
19/10/2016,1.215,1.2164,1.2195,1.212,,-0.18%
18/10/2016,1.2172,1.2055,1.2209,1.2037,,1.00%
17/10/2016,1.2051,1.2062,1.2075,1.1999,,-0.13%
14/10/2016,1.2067,1.2082,1.2136,1.2029,,-0.16%
13/10/2016,1.2086,1.2094,1.2113,1.1992,,-0.07%
12/10/2016,1.2094,1.198,1.2184,1.1962,,0.90%
11/10/2016,1.1986,1.2152,1.2179,1.196,,-1.33%
10/10/2016,1.2147,1.2153,1.2208,1.2103,,-0.05%
07/10/2016,1.2153,1.2375,1.2395,1.1593,,-1.75%
06/10/2016,1.237,1.2421,1.245,1.2351,,-0.39%
05/10/2016,1.2419,1.2453,1.2477,1.2399,,-0.33%
04/10/2016,1.246,1.2507,1.2546,1.2439,,-0.34%
03/10/2016,1.2503,1.2569,1.2595,1.247,,-0.83%
30/09/2016,1.2608,1.253,1.2647,1.2499,,0.62%
29/09/2016,1.253,1.2638,1.2682,1.2517,,-0.89%
28/09/2016,1.2642,1.2644,1.2677,1.2605,,-0.02%
27/09/2016,1.2644,1.2572,1.2653,1.2528,,0.53%
26/09/2016,1.2577,1.2584,1.261,1.2503,,-0.14%
23/09/2016,1.2595,1.266,1.2691,1.2542,,-0.58%
22/09/2016,1.2669,1.2692,1.2717,1.2617,,-0.14%
21/09/2016,1.2687,1.2725,1.274,1.2639,,-0.25%
20/09/2016,1.2719,1.2767,1.2797,1.2661,,-0.38%
19/09/2016,1.2768,1.2739,1.2831,1.272,,0.13%
16/09/2016,1.2752,1.2865,1.2897,1.2736,,-0.89%
15/09/2016,1.2866,1.2883,1.2931,1.2813,,-0.13%
14/09/2016,1.2883,1.2881,1.2947,1.2807,,-0.02%
13/09/2016,1.2885,1.2962,1.2981,1.2816,,-0.60%
12/09/2016,1.2963,1.295,1.2977,1.2916,,0.16%
09/09/2016,1.2942,1.2936,1.2999,1.2927,,0.07%
08/09/2016,1.2933,1.2943,1.2957,1.2865,,-0.04%
07/09/2016,1.2938,1.3029,1.3041,1.2915,,-0.71%
06/09/2016,1.3031,1.3037,1.3131,1.3016,,-0.05%
05/09/2016,1.3037,1.3038,1.3095,1.3006,,-0.02%
02/09/2016,1.3039,1.301,1.3082,1.2977,,0.27%
01/09/2016,1.3004,1.293,1.309,1.2911,,0.60%
31/08/2016,1.2927,1.2871,1.295,1.2851,,0.44%
30/08/2016,1.287,1.2817,1.2892,1.279,,0.41%
29/08/2016,1.2818,1.2845,1.285,1.2783,,-0.39%
26/08/2016,1.2868,1.2764,1.287,1.274,,0.80%
25/08/2016,1.2766,1.2797,1.2825,1.2726,,-0.23%
24/08/2016,1.2796,1.2706,1.284,1.2687,,0.66%
23/08/2016,1.2712,1.2647,1.2731,1.263,,0.53%
22/08/2016,1.2645,1.2554,1.2655,1.2512,,0.63%
19/08/2016,1.2566,1.2561,1.2591,1.247,,0.01%
18/08/2016,1.2565,1.2543,1.2633,1.2513,,0.14%
17/08/2016,1.2548,1.2557,1.258,1.2512,,0.02%
16/08/2016,1.2546,1.2527,1.2562,1.2446,,0.13%
15/08/2016,1.253,1.2596,1.2628,1.2496,,-0.50%
12/08/2016,1.2593,1.2641,1.2685,1.2574,,-0.36%
11/08/2016,1.2638,1.2687,1.2703,1.2589,,-0.39%
10/08/2016,1.2688,1.2765,1.2829,1.268,,-0.56%
09/08/2016,1.276,1.2816,1.284,1.2738,,-0.41%
08/08/2016,1.2812,1.2792,1.2855,1.2784,,-0.06%
05/08/2016,1.282,1.2769,1.2878,1.2763,,0.40%
04/08/2016,1.2769,1.297,1.3001,1.2757,,-1.55%
03/08/2016,1.297,1.2878,1.2987,1.2839,,0.71%
02/08/2016,1.2879,1.2759,1.2894,1.2737,,0.92%
01/08/2016,1.2762,1.2837,1.2869,1.274,,-0.45%
29/07/2016,1.282,1.2918,1.2947,1.2767,,-0.72%
28/07/2016,1.2913,1.3035,1.3057,1.2869,,-0.94%
27/07/2016,1.3036,1.3029,1.3084,1.2988,,0.03%
26/07/2016,1.3032,1.2953,1.3065,1.2871,,0.59%
25/07/2016,1.2955,1.2939,1.301,1.292,,0.08%
22/07/2016,1.2945,1.3047,1.3106,1.2896,,-0.76%
21/07/2016,1.3044,1.3038,1.3106,1.2976,,0.04%
20/07/2016,1.3039,1.2919,1.3054,1.2886,,0.92%
19/07/2016,1.292,1.3021,1.305,1.2876,,-0.79%
18/07/2016,1.3023,1.2937,1.3087,1.2929,,0.46%
15/07/2016,1.2964,1.309,1.3213,1.2913,,-0.94%
14/07/2016,1.3087,1.2951,1.3215,1.2896,,1.03%
13/07/2016,1.2954,1.3097,1.319,1.2919,,-1.08%
12/07/2016,1.3095,1.2763,1.3117,1.2739,,2.53%
11/07/2016,1.2772,1.2733,1.2811,1.265,,0.25%
08/07/2016,1.274,1.263,1.2786,1.2611,,0.86%
07/07/2016,1.2631,1.2607,1.2752,1.2553,,0.19%
06/07/2016,1.2607,1.2723,1.2747,1.2518,,-0.89%
05/07/2016,1.272,1.2906,1.2919,1.2673,,-1.49%
04/07/2016,1.2912,1.2917,1.297,1.2882,,0.03%
01/07/2016,1.2908,1.2997,1.3038,1.2896,,-0.65%
30/06/2016,1.2993,1.3157,1.3205,1.2913,,-1.22%
29/06/2016,1.3154,1.3104,1.3262,1.3026,,0.38%
28/06/2016,1.3104,1.2937,1.3139,1.2904,,1.24%
27/06/2016,1.2943,1.3203,1.3203,1.2843,,-2.82%
24/06/2016,1.3319,1.4254,1.448,1.2861,,-6.58%
23/06/2016,1.4257,1.4096,1.4306,1.4087,,1.13%
22/06/2016,1.4097,1.409,1.4146,1.4036,,0.01%
21/06/2016,1.4095,1.4143,1.4187,1.4056,,-0.35%
20/06/2016,1.4145,1.3781,1.4167,1.3781,,2.63%
17/06/2016,1.3782,1.3709,1.3809,1.3696,,0.55%
16/06/2016,1.3706,1.3659,1.376,1.3525,,0.37%
15/06/2016,1.3656,1.3597,1.3733,1.3571,,0.42%
14/06/2016,1.3599,1.3762,1.3767,1.3578,,-1.20%
13/06/2016,1.3764,1.3715,1.3818,1.3612,,0.07%
10/06/2016,1.3754,1.3953,1.3962,1.3698,,-1.38%
09/06/2016,1.3947,1.391,1.3984,1.3864,,0.27%
08/06/2016,1.391,1.4029,1.406,1.3896,,-0.91%
07/06/2016,1.4038,1.4019,1.4215,1.4008,,0.16%
06/06/2016,1.4016,1.4183,1.4193,1.4004,,-1.09%
03/06/2016,1.4171,1.4284,1.4332,1.4157,,-0.78%
02/06/2016,1.4283,1.4245,1.4318,1.4222,,0.26%
01/06/2016,1.4246,1.4389,1.4427,1.4221,,-0.97%
31/05/2016,1.4385,1.4521,1.4605,1.4362,,-0.96%
30/05/2016,1.4525,1.454,1.4566,1.4481,,-0.15%
27/05/2016,1.4547,1.4512,1.4554,1.4477,,0.23%
26/05/2016,1.4514,1.456,1.4614,1.4488,,-0.37%
25/05/2016,1.4568,1.4532,1.461,1.4479,,0.21%
24/05/2016,1.4538,1.4339,1.4557,1.432,,1.43%
23/05/2016,1.4333,1.437,1.4425,1.4316,,-0.18%
20/05/2016,1.4359,1.4473,1.4493,1.4351,,-0.81%
19/05/2016,1.4476,1.4427,1.4503,1.439,,0.38%
18/05/2016,1.4421,1.418,1.4432,1.4157,,1.68%
17/05/2016,1.4183,1.4078,1.4205,1.4074,,0.72%
16/05/2016,1.4081,1.3989,1.41,1.3977,,0.51%
13/05/2016,1.401,1.4022,1.4039,1.3978,,-0.09%
12/05/2016,1.4022,1.4028,1.4082,1.3979,,-0.06%
11/05/2016,1.403,1.4104,1.4129,1.4022,,-0.48%
10/05/2016,1.4097,1.3987,1.4106,1.3981,,0.75%
09/05/2016,1.3992,1.4035,1.4048,1.3945,,-0.30%
06/05/2016,1.4034,1.4017,1.4068,1.3982,,0.11%
05/05/2016,1.4018,1.388,1.4047,1.3865,,1.00%
04/05/2016,1.3879,1.3874,1.3925,1.3816,,0.12%
03/05/2016,1.3862,1.4005,1.4042,1.3847,,-1.01%
02/05/2016,1.4003,1.3997,1.4069,1.3965,,-0.15%
29/04/2016,1.4024,1.4123,1.4137,1.3999,,-0.72%
28/04/2016,1.4125,1.4121,1.4154,1.4056,,0.01%
27/04/2016,1.4124,1.42,1.4222,1.4106,,-0.51%
26/04/2016,1.4197,1.4124,1.4225,1.4107,,0.55%
25/04/2016,1.412,1.4104,1.417,1.405,,0.18%
22/04/2016,1.4094,1.397,1.4129,1.3946,,0.89%
21/04/2016,1.3969,1.3936,1.3987,1.3895,,0.24%
20/04/2016,1.3935,1.3843,1.3979,1.3796,,0.65%
19/04/2016,1.3845,1.3768,1.3866,1.3754,,0.60%
18/04/2016,1.3763,1.376,1.379,1.3656,,0.20%
15/04/2016,1.3735,1.3687,1.3776,1.3666,,0.36%
14/04/2016,1.3686,1.3739,1.3754,1.3643,,-0.34%
13/04/2016,1.3733,1.3629,1.3751,1.3614,,0.71%
12/04/2016,1.3636,1.3591,1.3679,1.3559,,0.37%
11/04/2016,1.3586,1.3459,1.363,1.3432,,0.78%
08/04/2016,1.3481,1.3437,1.3534,1.3431,,0.36%
07/04/2016,1.3433,1.3496,1.3523,1.3412,,-0.47%
06/04/2016,1.3497,1.3539,1.3597,1.3439,,-0.31%
05/04/2016,1.3539,1.3678,1.37,1.3514,,-1.02%
04/04/2016,1.3678,1.3633,1.3724,1.3603,,0.41%
01/04/2016,1.3622,1.3809,1.3837,1.3604,,-1.38%
31/03/2016,1.3812,1.3883,1.3905,1.3759,,-0.45%
30/03/2016,1.3875,1.3897,1.3939,1.3841,,-0.24%
29/03/2016,1.3908,1.3885,1.3968,1.3849,,0.19%
28/03/2016,1.3881,1.3813,1.3916,1.3783,,0.40%
25/03/2016,1.3826,1.3813,1.3847,1.377,,0.13%
24/03/2016,1.3808,1.3759,1.3839,1.3713,,0.29%
23/03/2016,1.3768,1.381,1.3861,1.372,,-0.38%
22/03/2016,1.382,1.3931,1.3973,1.3765,,-0.83%
21/03/2016,1.3935,1.4039,1.4046,1.391,,-0.81%
18/03/2016,1.4049,1.4006,1.4065,1.3957,,0.27%
17/03/2016,1.4011,1.3923,1.4038,1.3875,,0.57%
16/03/2016,1.3931,1.396,1.3992,1.3897,,-0.29%
15/03/2016,1.3972,1.4115,1.4144,1.393,,-1.04%
14/03/2016,1.4119,1.4117,1.4205,1.4097,,-0.04%
11/03/2016,1.4125,1.4055,1.418,1.4021,,0.43%
10/03/2016,1.4064,1.4173,1.4289,1.4007,,-0.82%
09/03/2016,1.418,1.4148,1.4288,1.4129,,0.15%
08/03/2016,1.4159,1.4194,1.4221,1.4055,,-0.28%
07/03/2016,1.4199,1.4137,1.4223,1.4098,,0.41%
04/03/2016,1.4141,1.4061,1.416,1.3999,,0.46%
03/03/2016,1.4076,1.4024,1.4086,1.3976,,0.31%
02/03/2016,1.4032,1.3907,1.4089,1.388,,0.86%
01/03/2016,1.3913,1.389,1.4026,1.387,,0.13%
29/02/2016,1.3895,1.3813,1.3932,1.3788,,0.50%
26/02/2016,1.3826,1.382,1.3934,1.3782,,-0.01%
25/02/2016,1.3828,1.3766,1.3895,1.3747,,0.40%
24/02/2016,1.3773,1.3892,1.3929,1.3713,,-0.91%
23/02/2016,1.39,1.4145,1.4165,1.3877,,-1.75%
22/02/2016,1.4147,1.4257,1.4264,1.4023,,-0.83%
19/02/2016,1.4266,1.4221,1.4278,1.4111,,0.19%
18/02/2016,1.4239,1.4178,1.4325,1.4116,,0.37%
17/02/2016,1.4187,1.4129,1.4246,1.4032,,0.31%
16/02/2016,1.4143,1.4243,1.4329,1.4088,,-0.75%
15/02/2016,1.425,1.4163,1.4311,1.4133,,0.51%
12/02/2016,1.4178,1.4075,1.4225,1.4054,,0.66%
11/02/2016,1.4085,1.4137,1.4175,1.3921,,-0.40%
10/02/2016,1.4141,1.407,1.4211,1.4035,,0.43%
09/02/2016,1.408,1.4235,1.4271,1.3979,,-1.17%
08/02/2016,1.4246,1.4362,1.4455,1.4194,,-0.88%
05/02/2016,1.4372,1.4486,1.451,1.4333,,-0.82%
04/02/2016,1.4491,1.4658,1.4724,1.4458,,-1.19%
03/02/2016,1.4665,1.4671,1.4779,1.4605,,-0.09%
02/02/2016,1.4678,1.4706,1.4766,1.4599,,-0.29%
01/02/2016,1.472,1.4562,1.4743,1.4543,,0.97%
29/01/2016,1.4578,1.4547,1.4675,1.4473,,0.14%
28/01/2016,1.4558,1.4439,1.4619,1.4431,,0.75%
27/01/2016,1.4449,1.4585,1.4616,1.4418,,-1.01%
26/01/2016,1.4596,1.4428,1.4655,1.4347,,1.14%
25/01/2016,1.4431,1.4491,1.4526,1.4412,,-0.44%
22/01/2016,1.4495,1.4316,1.4577,1.4301,,1.19%
21/01/2016,1.4325,1.4248,1.44,1.4135,,0.48%
20/01/2016,1.4256,1.4195,1.4281,1.4112,,0.37%
19/01/2016,1.4203,1.4308,1.4454,1.4174,,-0.81%
18/01/2016,1.4319,1.4288,1.4429,1.425,,0.17%
15/01/2016,1.4294,1.4475,1.4523,1.4217,,-1.34%
14/01/2016,1.4488,1.4487,1.4562,1.4385,,-0.06%
13/01/2016,1.4497,1.4466,1.4602,1.4453,,0.12%
12/01/2016,1.4479,1.456,1.4597,1.4375,,-0.63%
11/01/2016,1.4571,1.4442,1.4588,1.4343,,0.85%
08/01/2016,1.4448,1.4515,1.4659,1.4419,,-0.50%
07/01/2016,1.4521,1.4728,1.4758,1.4494,,-1.47%
06/01/2016,1.4737,1.4789,1.4825,1.4704,,-0.44%
05/01/2016,1.4802,1.4746,1.485,1.472,,0.36%
04/01/2016,1.4749,1.4761,1.4804,1.4639,,-0.14%
01/01/2016,1.477,1.4751,1.4822,1.4747,,0.01%
31/12/2015,1.4769,1.4636,1.4811,1.462,,0.81%
30/12/2015,1.465,1.4706,1.4746,1.4598,,-0.41%
29/12/2015,1.471,1.4699,1.475,1.4635,,0.05%
28/12/2015,1.4703,1.4717,1.4768,1.4677,,-0.31%
25/12/2015,1.4748,1.4708,1.4785,1.4631,,0.24%
24/12/2015,1.4712,1.4722,1.4762,1.46,,-0.16%
23/12/2015,1.4735,1.4625,1.4811,1.4579,,0.74%
22/12/2015,1.4627,1.4756,1.4805,1.4592,,-0.93%
21/12/2015,1.4765,1.4777,1.4856,1.473,,-0.17%
18/12/2015,1.479,1.4827,1.489,1.477,,-0.26%
17/12/2015,1.4829,1.4837,1.4927,1.477,,-0.17%
16/12/2015,1.4854,1.4906,1.4929,1.4757,,-0.39%
15/12/2015,1.4912,1.491,1.4984,1.4834,,-0.05%
14/12/2015,1.492,1.4944,1.4998,1.481,,-0.30%
11/12/2015,1.4965,1.4967,1.5006,1.4916,,-0.03%
10/12/2015,1.497,1.4914,1.5042,1.4893,,0.29%
09/12/2015,1.4926,1.4883,1.5021,1.4867,,0.26%
08/12/2015,1.4888,1.5049,1.5073,1.4852,,-1.12%
07/12/2015,1.5056,1.5066,1.5134,1.5036,,-0.07%
04/12/2015,1.5066,1.5035,1.5157,1.4992,,0.15%
03/12/2015,1.5044,1.522,1.5326,1.4952,,-1.20%
02/12/2015,1.5226,1.5468,1.5496,1.5202,,-1.59%
01/12/2015,1.5472,1.5485,1.5551,1.5454,,-0.11%
30/11/2015,1.5489,1.5492,1.551,1.5432,,-0.08%
27/11/2015,1.5501,1.5451,1.5542,1.5411,,0.26%
26/11/2015,1.5461,1.545,1.5513,1.5393,,0.06%
25/11/2015,1.5452,1.5328,1.5475,1.5299,,0.72%
24/11/2015,1.5341,1.5394,1.5446,1.5278,,-0.41%
23/11/2015,1.5404,1.5458,1.5498,1.5381,,-0.46%
20/11/2015,1.5475,1.5474,1.554,1.5446,,-0.07%
19/11/2015,1.5486,1.5532,1.5585,1.5469,,-0.35%
18/11/2015,1.554,1.542,1.5551,1.5397,,0.68%
17/11/2015,1.5435,1.5337,1.5485,1.5295,,0.63%
16/11/2015,1.5339,1.5305,1.5368,1.5259,,0.03%
13/11/2015,1.5335,1.5222,1.5365,1.5206,,0.66%
12/11/2015,1.5234,1.5274,1.5327,1.5196,,-0.35%
11/11/2015,1.5287,1.5208,1.5313,1.5179,,0.51%
10/11/2015,1.521,1.5158,1.5241,1.5125,,0.28%
09/11/2015,1.5168,1.5134,1.5193,1.5063,,0.10%
06/11/2015,1.5153,1.5123,1.5171,1.5011,,0.13%
05/11/2015,1.5133,1.5265,1.5362,1.5118,,-0.99%
04/11/2015,1.5285,1.527,1.5333,1.5224,,-0.01%
03/11/2015,1.5286,1.521,1.5314,1.5183,,0.47%
02/11/2015,1.5214,1.5227,1.5318,1.5164,,-0.20%
30/10/2015,1.5244,1.5145,1.5275,1.5103,,0.63%
29/10/2015,1.5148,1.5162,1.5205,1.5072,,-0.11%
28/10/2015,1.5164,1.5078,1.5206,1.5017,,0.55%
27/10/2015,1.5081,1.509,1.5114,1.5039,,-0.12%
26/10/2015,1.5099,1.4973,1.5116,1.4944,,0.73%
23/10/2015,1.4989,1.4979,1.5038,1.495,,0.08%
22/10/2015,1.4977,1.4792,1.4996,1.4761,,1.21%
21/10/2015,1.4798,1.4756,1.4861,1.4693,,0.22%
20/10/2015,1.4765,1.479,1.4821,1.4692,,-0.18%
19/10/2015,1.4792,1.4707,1.4825,1.4681,,0.50%
16/10/2015,1.4718,1.4692,1.4772,1.4658,,0.13%
15/10/2015,1.4699,1.4692,1.4754,1.4668,,0.00%
14/10/2015,1.4699,1.4594,1.4744,1.4583,,0.65%
13/10/2015,1.4604,1.4764,1.4799,1.4528,,-1.08%
12/10/2015,1.4764,1.4706,1.4783,1.4693,,0.34%
09/10/2015,1.4714,1.4815,1.4869,1.4695,,-0.78%
08/10/2015,1.483,1.4901,1.4929,1.4767,,-0.57%
07/10/2015,1.4915,1.4717,1.4942,1.4704,,1.30%
06/10/2015,1.4723,1.4766,1.4818,1.4708,,-0.32%
05/10/2015,1.477,1.4737,1.4821,1.4721,,0.18%
02/10/2015,1.4743,1.478,1.4888,1.4665,,-0.30%
01/10/2015,1.4787,1.4714,1.484,1.4702,,0.43%
30/09/2015,1.4724,1.4714,1.4839,1.4688,,0.03%
29/09/2015,1.472,1.4763,1.48,1.4676,,-0.37%
28/09/2015,1.4775,1.4847,1.4935,1.4747,,-0.54%
25/09/2015,1.4855,1.4859,1.4989,1.4753,,-0.04%
24/09/2015,1.4861,1.4928,1.4958,1.4753,,-0.51%
23/09/2015,1.4937,1.4968,1.5014,1.4838,,-0.31%
22/09/2015,1.4984,1.5054,1.5131,1.4926,,-0.58%
21/09/2015,1.5071,1.5032,1.5123,1.4976,,0.19%
18/09/2015,1.5042,1.495,1.5067,1.4888,,0.51%
17/09/2015,1.4966,1.504,1.5112,1.4937,,-0.53%
16/09/2015,1.5046,1.4932,1.5065,1.4894,,0.74%
15/09/2015,1.4935,1.4926,1.4994,1.4902,,-0.03%
14/09/2015,1.494,1.4934,1.5033,1.4907,,-0.07%
11/09/2015,1.495,1.5023,1.5113,1.4923,,-0.55%
10/09/2015,1.5033,1.4976,1.5114,1.4943,,0.37%
09/09/2015,1.4977,1.5062,1.5113,1.491,,-0.58%
08/09/2015,1.5065,1.4878,1.5114,1.4839,,1.16%
07/09/2015,1.4892,1.4731,1.4926,1.4728,,1.00%
04/09/2015,1.4745,1.484,1.4883,1.4716,,-0.71%
03/09/2015,1.485,1.4814,1.4919,1.476,,0.20%
02/09/2015,1.4821,1.4662,1.4861,1.4646,,1.02%
01/09/2015,1.4671,1.4834,1.486,1.4656,,-1.11%
31/08/2015,1.4836,1.4811,1.4895,1.4781,,0.15%
28/08/2015,1.4814,1.4875,1.4908,1.4724,,-0.43%
27/08/2015,1.4878,1.4751,1.4903,1.4709,,0.85%
26/08/2015,1.4752,1.4729,1.4846,1.4641,,0.12%
25/08/2015,1.4735,1.4678,1.492,1.4655,,0.37%
24/08/2015,1.468,1.4856,1.4876,1.4593,,-1.22%
21/08/2015,1.4861,1.5034,1.5076,1.4832,,-1.18%
20/08/2015,1.5038,1.513,1.5171,1.5006,,-0.63%
19/08/2015,1.5134,1.529,1.5325,1.5116,,-1.12%
18/08/2015,1.5305,1.525,1.5382,1.5185,,0.29%
17/08/2015,1.5261,1.5262,1.5351,1.5207,,-0.03%
14/08/2015,1.5265,1.5234,1.5309,1.5182,,0.14%
13/08/2015,1.5243,1.5214,1.5323,1.5165,,0.07%
12/08/2015,1.5232,1.5371,1.5422,1.5133,,-0.98%
11/08/2015,1.5383,1.533,1.5416,1.5259,,0.29%
10/08/2015,1.5338,1.5231,1.5359,1.5169,,0.60%
07/08/2015,1.5246,1.5202,1.5311,1.5162,,0.21%
06/08/2015,1.5214,1.5266,1.5382,1.5191,,-0.41%
05/08/2015,1.5277,1.5222,1.5344,1.5184,,0.28%
04/08/2015,1.5234,1.5106,1.5254,1.5057,,0.83%
03/08/2015,1.5109,1.5084,1.5144,1.5046,,0.11%
31/07/2015,1.5093,1.5115,1.5142,1.4927,,-0.20%
30/07/2015,1.5123,1.5101,1.5193,1.5069,,0.12%
29/07/2015,1.5105,1.5021,1.5128,1.4985,,0.51%
28/07/2015,1.5028,1.497,1.5085,1.4936,,0.31%
27/07/2015,1.4982,1.4928,1.5008,1.478,,0.27%
24/07/2015,1.4941,1.4885,1.496,1.4841,,0.34%
23/07/2015,1.489,1.498,1.5004,1.4821,,-0.61%
22/07/2015,1.4981,1.4907,1.5057,1.4875,,0.44%
21/07/2015,1.4916,1.5011,1.5033,1.4861,,-0.66%
20/07/2015,1.5015,1.5,1.5055,1.4938,,0.07%
17/07/2015,1.5004,1.4943,1.5034,1.4915,,0.35%
16/07/2015,1.4951,1.4882,1.4974,1.4864,,0.42%
15/07/2015,1.4888,1.476,1.492,1.4741,,0.76%
14/07/2015,1.4775,1.4714,1.4804,1.4571,,0.37%
13/07/2015,1.472,1.4537,1.4764,1.4537,,0.95%
10/07/2015,1.4581,1.4565,1.4602,1.4483,,0.01%
09/07/2015,1.4579,1.4518,1.4652,1.4506,,0.37%
08/07/2015,1.4525,1.4627,1.4656,1.4459,,-0.76%
07/07/2015,1.4636,1.4703,1.4742,1.4595,,-0.52%
06/07/2015,1.4712,1.4607,1.4749,1.4605,,0.45%
03/07/2015,1.4646,1.4723,1.475,1.4626,,-0.55%
02/07/2015,1.4727,1.4804,1.4841,1.4691,,-0.56%
01/07/2015,1.481,1.4692,1.4818,1.4645,,0.77%
30/06/2015,1.4697,1.4552,1.4747,1.4534,,0.97%
29/06/2015,1.4556,1.4637,1.4798,1.4538,,-0.96%
26/06/2015,1.4697,1.4747,1.4762,1.4628,,-0.37%
25/06/2015,1.4751,1.4655,1.4804,1.4623,,0.58%
24/06/2015,1.4666,1.4692,1.4734,1.4637,,-0.21%
23/06/2015,1.4697,1.4575,1.4775,1.4545,,0.77%
22/06/2015,1.4584,1.4556,1.4625,1.4496,,0.06%
19/06/2015,1.4575,1.4628,1.4685,1.454,,-0.38%
18/06/2015,1.4631,1.4606,1.4665,1.4543,,0.14%
17/06/2015,1.4611,1.458,1.4637,1.4427,,0.16%
16/06/2015,1.4588,1.4493,1.4606,1.4457,,0.60%
15/06/2015,1.4501,1.4427,1.4582,1.4414,,0.32%
12/06/2015,1.4455,1.4474,1.4531,1.4376,,-0.20%
11/06/2015,1.4484,1.4459,1.4549,1.4375,,0.12%
10/06/2015,1.4466,1.4323,1.4476,1.4259,,0.97%
09/06/2015,1.4327,1.4228,1.4329,1.4131,,0.65%
08/06/2015,1.4234,1.4328,1.4393,1.4205,,-0.78%
05/06/2015,1.4346,1.4335,1.4455,1.4248,,0.01%
04/06/2015,1.4345,1.4319,1.4377,1.4289,,0.13%
03/06/2015,1.4326,1.4316,1.4389,1.4252,,0.05%
02/06/2015,1.4319,1.4372,1.4396,1.4254,,-0.40%
01/06/2015,1.4377,1.4377,1.4474,1.4345,,-0.01%
29/05/2015,1.4378,1.4449,1.4499,1.4291,,-0.52%
28/05/2015,1.4453,1.4571,1.4594,1.4418,,-0.86%
27/05/2015,1.4578,1.466,1.4682,1.4526,,-0.60%
26/05/2015,1.4666,1.4608,1.4678,1.456,,0.31%
25/05/2015,1.462,1.4608,1.4641,1.4552,,-0.03%
22/05/2015,1.4624,1.4669,1.4691,1.4523,,-0.33%
21/05/2015,1.4672,1.4554,1.468,1.451,,0.74%
20/05/2015,1.4564,1.4533,1.4617,1.4504,,0.23%
19/05/2015,1.4531,1.4492,1.4609,1.4396,,0.19%
18/05/2015,1.4504,1.44,1.4506,1.4365,,0.71%
15/05/2015,1.4402,1.4395,1.4567,1.4365,,0.01%
14/05/2015,1.4401,1.4432,1.4446,1.4333,,-0.23%
13/05/2015,1.4434,1.455,1.4615,1.4398,,-0.89%
12/05/2015,1.4563,1.4555,1.4582,1.4411,,0.01%
11/05/2015,1.4562,1.4375,1.4593,1.4315,,1.21%
08/05/2015,1.4388,1.4046,1.4405,1.4045,,2.39%
07/05/2015,1.4052,1.397,1.4086,1.3806,,0.59%
06/05/2015,1.3969,1.4054,1.4087,1.3915,,-0.67%
05/05/2015,1.4063,1.4114,1.4241,1.4031,,-0.39%
04/05/2015,1.4118,1.4119,1.4213,1.4078,,-0.02%
01/05/2015,1.4121,1.431,1.4362,1.4101,,-1.36%
30/04/2015,1.4315,1.4492,1.4535,1.429,,-1.33%
29/04/2015,1.4508,1.4649,1.4718,1.4445,,-0.99%
28/04/2015,1.4653,1.4544,1.4672,1.4505,,0.71%
27/04/2015,1.4549,1.4469,1.4571,1.4432,,0.40%
24/04/2015,1.4491,1.437,1.4502,1.4356,,0.79%
23/04/2015,1.4377,1.4607,1.4613,1.4347,,-1.59%
22/04/2015,1.461,1.4242,1.4617,1.4221,,2.53%
21/04/2015,1.425,1.4252,1.4325,1.4214,,-0.06%
20/04/2015,1.4258,1.4235,1.4339,1.4185,,0.11%
17/04/2015,1.4243,1.4273,1.4346,1.4214,,-0.25%
16/04/2015,1.4278,1.4311,1.4404,1.4256,,-0.27%
15/04/2015,1.4316,1.4373,1.4427,1.429,,-0.45%
14/04/2015,1.438,1.4346,1.439,1.4272,,0.19%
